count;codanomal
1;Q078Q605Q622
1;Q078Q799
11;Q079
1;Q079Q226
1;Q079Q249Q439Q917
1;Q079Q289
1;Q079Q459
1;Q079Q613
1;Q079Q740Q749Q764Q897
1;Q079Q897
1;Q101Q709
4;Q103
1;Q103Q134Q206Q353Q378
1;Q103Q172Q189Q842
2;Q103Q174
1;Q103Q174Q188Q308Q752
1;Q103Q174Q188Q764Q838
1;Q103Q174Q189Q309
1;Q103Q174Q189Q382Q681
1;Q103Q174Q212Q382Q748
1;Q103Q174Q270
1;Q103Q174Q308Q359Q562
1;Q103Q174Q308Q752
1;Q103Q174Q309Q435Q674
1;Q103Q174Q309Q750Q764
1;Q103Q174Q309Q752
1;Q103Q174Q668Q678Q750
1;Q103Q174Q674
1;Q103Q174Q709
1;Q103Q174Q740Q742Q838
1;Q103Q309
1;Q103Q339Q709
1;Q103Q382Q674
1;Q103Q386
1;Q103Q564
1;Q103Q728
1;Q103Q740Q753
1;Q103Q799Q999
1;Q103Q820
1;Q104Q699
1;Q105
1;Q107Q158Q174Q211Q250
1;Q107Q301Q670Q759Q999
1;Q107Q652
1;Q111Q188Q308Q336Q764
1;Q112Q174Q213Q249Q539
1;Q112Q174Q619Q898
1;Q112Q379
1;Q112Q390Q681
1;Q112Q758Q913Q917
5;Q120
1;Q120Q211Q250Q539Q548
1;Q120Q379Q549Q740Q759
1;Q130Q173Q210Q211Q300
1;Q133
1;Q133Q210Q369Q378Q623
1;Q133Q909
1;Q141Q159Q174Q200Q210
2;Q150
1;Q150Q752Q753Q759
1;Q158Q160Q386Q668Q681
1;Q158Q174Q188Q681Q699
1;Q158Q179Q752Q839
1;Q158Q301Q681Q688Q900
1;Q158Q308
1;Q158Q353
1;Q158Q668
1;Q159
1;Q159Q174Q690
1;Q159Q174Q795
1;Q159Q210Q211Q213Q250
1;Q159Q249Q668Q799
1;Q159Q309
1;Q159Q369
1;Q159Q379Q669Q688Q839
1;Q159Q692
13;Q160
1;Q160Q161
1;Q160Q165
1;Q160Q173
1;Q160Q179
1;Q160Q206
1;Q160Q379
1;Q160Q792
2;Q161
1;Q161Q170Q179
1;Q161Q172
1;Q161Q250
1;Q161Q668
1;Q161Q752
1;Q163
1;Q165
1;Q165Q178
1;Q165Q351
1;Q165Q383Q600Q870
3;Q169
1;Q169Q359Q378
87;Q170
1;Q170Q174Q183Q532Q738
1;Q170Q174Q390Q681Q709
2;Q170Q178
1;Q170Q179
3;Q170Q181
1;Q170Q184
1;Q170Q189
1;Q170Q189Q386Q839
1;Q170Q202
2;Q170Q206
1;Q170Q234Q713Q714
2;Q170Q270
1;Q170Q379
1;Q170Q381
1;Q170Q386
1;Q170Q675
2;Q170Q690
1;Q170Q699
1;Q170Q759
1;Q171
4;Q172
1;Q172Q173
1;Q172Q174
1;Q172Q178
1;Q172Q208Q234Q359Q699
1;Q172Q211Q668Q898
1;Q172Q289Q792
1;Q172Q528Q560Q660Q699
1;Q172Q718Q742Q828
1;Q172Q909
19;Q173
1;Q173Q179Q181Q833
1;Q173Q180
1;Q173Q183Q678Q703Q839
1;Q173Q211
1;Q173Q211Q250
1;Q173Q308Q359Q752
1;Q173Q355Q380
1;Q173Q382Q710
1;Q173Q659
1;Q173Q669
1;Q173Q670Q748Q838
27;Q174
1;Q174Q175Q301
1;Q174Q178Q183Q188Q308
1;Q174Q178Q308Q740Q828
1;Q174Q178Q870
1;Q174Q182Q678
1;Q174Q183Q674
1;Q174Q183Q699
1;Q174Q183Q752
1;Q174Q188
1;Q174Q188Q308Q668Q674
1;Q174Q188Q309Q795
1;Q174Q189
1;Q174Q189Q386
1;Q174Q189Q668Q928
1;Q174Q189Q669Q674Q681
1;Q174Q189Q764Q838
1;Q174Q200Q699Q897
1;Q174Q211Q386Q682Q716
1;Q174Q211Q900
1;Q174Q213Q660
1;Q174Q249Q339Q600Q610
1;Q174Q269Q369Q716Q730
1;Q174Q270Q308Q668Q898
1;Q174Q300Q355
1;Q174Q308Q360Q663Q752
1;Q174Q308Q383Q897
1;Q174Q308Q668Q748Q758
1;Q174Q308Q748
1;Q174Q336Q548Q740
1;Q174Q336Q601Q668Q741
1;Q174Q336Q602Q606Q749
1;Q174Q336Q613
1;Q174Q355Q558Q668Q699
1;Q174Q379
1;Q174Q379Q532Q556Q699
1;Q174Q379Q758
1;Q174Q528Q681Q758
1;Q174Q532Q668Q794
1;Q174Q539Q660Q681Q839
1;Q174Q549
1;Q174Q564Q668Q758
1;Q174Q620Q648Q652Q668
1;Q174Q660
1;Q174Q668
1;Q174Q668Q690
1;Q174Q668Q716Q752Q759
1;Q174Q668Q750Q752
1;Q174Q670
2;Q174Q674
1;Q174Q674Q710
1;Q174Q681Q759
1;Q174Q692
1;Q174Q709Q752Q759
1;Q174Q718Q909
1;Q174Q728
1;Q174Q729
1;Q174Q740Q741Q742Q752
2;Q174Q752
1;Q174Q753
1;Q174Q795Q909
1;Q174Q829Q872
1;Q174Q838
1;Q174Q870
1;Q174Q909
4;Q175
30;Q178
1;Q178Q181
1;Q178Q183Q742Q795
1;Q178Q188Q526Q681
1;Q178Q189
1;Q178Q211
1;Q178Q231Q742
1;Q178Q249Q713
1;Q178Q250Q623
1;Q178Q359
1;Q178Q369Q380
2;Q178Q549
1;Q178Q668
1;Q178Q668Q688Q752
1;Q178Q681
1;Q178Q748
45;Q179
1;Q179Q189Q669Q681
1;Q179Q309
1;Q179Q370Q660
2;Q179Q379
1;Q179Q551
1;Q179Q620
1;Q179Q738Q759
1;Q179Q740
1;Q179Q742
1;Q179Q749
1;Q179Q838
1;Q179Q897Q913
3;Q180
1;Q180Q188Q742Q799
1;Q180Q381
1;Q180Q654
1;Q180Q709
88;Q181
1;Q181Q189
1;Q181Q211
1;Q181Q381
1;Q181Q541Q681
1;Q181Q833
1;Q182
1;Q183Q251Q675Q719Q820
1;Q183Q378
1;Q183Q385Q663
1;Q183Q423Q439Q564Q624
1;Q183Q564Q674Q728
1;Q186
1;Q187Q753
15;Q188
1;Q188Q308Q681
1;Q188Q319Q748
1;Q188Q359Q678
1;Q188Q382Q674Q795
1;Q188Q614Q668
1;Q188Q670
1;Q188Q699Q917
11;Q189
1;Q189Q309Q359Q375Q435
1;Q189Q359Q665
1;Q189Q359Q718Q720Q769
1;Q189Q379Q664
1;Q189Q382Q709
1;Q189Q541
1;Q189Q647Q665
1;Q189Q661Q752
1;Q189Q668
1;Q189Q699Q709
1;Q189Q872
1;Q189Q899
8;Q200
1;Q200Q203
1;Q200Q203Q211Q254
1;Q200Q210Q211Q224
1;Q200Q210Q211Q245
1;Q200Q210Q211Q390
1;Q200Q211
1;Q200Q211Q221Q391Q600
1;Q200Q250
1;Q200Q355Q360Q378Q390
1;Q200Q909
1;Q200Q914
8;Q201
1;Q201Q205Q210Q257
1;Q201Q208Q211
1;Q201Q210
1;Q201Q210Q211Q250
1;Q201Q211
1;Q201Q211Q221Q250
2;Q201Q212
1;Q201Q218Q252
1;Q201Q224Q234
1;Q201Q230Q248Q253
1;Q201Q232Q249
1;Q201Q249
1;Q201Q249Q270Q412Q549
1;Q201Q251
1;Q201Q270Q795
1;Q201Q893
1;Q201Q917
1;Q202
1;Q202Q234
5;Q203
1;Q203Q209Q211Q255
1;Q203Q209Q248
1;Q203Q211Q258
1;Q203Q218
1;Q203Q249Q251Q257
1;Q203Q259
1;Q203Q423
2;Q204
1;Q204Q206Q212Q218Q254
1;Q204Q210
1;Q204Q254Q289
1;Q204Q259
11;Q206
1;Q206Q210Q264Q379
1;Q206Q221Q240
1;Q206Q224Q255
1;Q206Q224Q256
1;Q206Q234Q240Q248Q256
1;Q206Q255Q262
2;Q206Q681
1;Q206Q699
12;Q208
1;Q208Q210Q211Q212Q223
1;Q208Q210Q220Q264
1;Q208Q211
1;Q208Q220Q224Q249
2;Q208Q234
1;Q208Q248
1;Q208Q249Q259
1;Q208Q250
1;Q208Q253
1;Q208Q668
1;Q208Q741Q743
2;Q208Q909
12;Q209
1;Q209Q248
1;Q209Q249
1;Q209Q250
1;Q209Q259
1;Q209Q289Q421Q649Q659
1;Q209Q336Q899
1;Q209Q359Q369Q668Q681
1;Q209Q552
1;Q209Q639Q909
59;Q210
24;Q210Q211
1;Q210Q211Q213Q250Q355
1;Q210Q211Q219Q250Q251
1;Q210Q211Q220Q257Q262
1;Q210Q211Q224
1;Q210Q211Q224Q226
1;Q210Q211Q228Q250Q261
1;Q210Q211Q230Q254
3;Q210Q211Q250
1;Q210Q211Q250Q531Q874
1;Q210Q211Q254
1;Q210Q211Q258
1;Q210Q211Q258Q369
1;Q210Q211Q531Q549
1;Q210Q211Q539
1;Q210Q211Q690Q699
1;Q210Q211Q900
1;Q210Q211Q909
1;Q210Q212Q410Q431Q909
1;Q210Q213Q248
1;Q210Q220
1;Q210Q220Q255
1;Q210Q220Q878
1;Q210Q228Q231Q248Q250
1;Q210Q228Q308
1;Q210Q228Q909
1;Q210Q234Q254
1;Q210Q248Q638Q917Q998
1;Q210Q250
1;Q210Q250Q254Q255Q258
1;Q210Q250Q308Q620Q623
1;Q210Q250Q909
2;Q210Q251
1;Q210Q251Q258
2;Q210Q255
2;Q210Q259
1;Q210Q270
1;Q210Q338
1;Q210Q359
1;Q210Q381
2;Q210Q391
1;Q210Q620Q681Q714
1;Q210Q699Q917
1;Q210Q749
1;Q210Q792
1;Q210Q793
1;Q210Q833
2;Q210Q900
1;Q210Q902Q909
3;Q210Q909
1;Q210Q912
277;Q211
1;Q211Q212Q909
1;Q211Q220
1;Q211Q221
1;Q211Q221Q250
1;Q211Q234
1;Q211Q238Q250Q259
2;Q211Q249
61;Q211Q250
1;Q211Q250Q251Q254
1;Q211Q250Q255
1;Q211Q250Q258
1;Q211Q250Q264
1;Q211Q250Q268
1;Q211Q250Q359Q833
1;Q211Q250Q391
1;Q211Q250Q402Q600Q650
1;Q211Q250Q532
1;Q211Q250Q549
1;Q211Q250Q558
1;Q211Q250Q564
1;Q211Q250Q660Q665
2;Q211Q250Q900
2;Q211Q250Q909
1;Q211Q253
1;Q211Q256
1;Q211Q270Q422
1;Q211Q279
1;Q211Q300
1;Q211Q308Q730Q839
1;Q211Q319Q690
1;Q211Q336Q459
1;Q211Q353
1;Q211Q374
2;Q211Q381
1;Q211Q382
1;Q211Q391
1;Q211Q422
1;Q211Q423
1;Q211Q433Q790
1;Q211Q439Q628Q639
1;Q211Q439Q833
1;Q211Q531Q559
1;Q211Q558
1;Q211Q623Q909
1;Q211Q649
1;Q211Q681
1;Q211Q690
2;Q211Q699
1;Q211Q749
1;Q211Q774Q779
2;Q211Q790
2;Q211Q793
1;Q211Q878Q913
2;Q211Q899
1;Q211Q900
3;Q211Q909
10;Q212
1;Q212Q219Q909
1;Q212Q220Q240Q250
1;Q212Q230Q251
1;Q212Q248Q909
2;Q212Q250
1;Q212Q250Q909
1;Q212Q251
1;Q212Q252
1;Q212Q254Q909
1;Q212Q378Q380Q878
1;Q212Q410Q451Q900
1;Q212Q900
2;Q212Q901
5;Q212Q909
2;Q212Q913
22;Q213
1;Q213Q219Q221Q902Q909
1;Q213Q219Q909
2;Q213Q220
1;Q213Q220Q261
1;Q213Q249
1;Q213Q249Q256
1;Q213Q255
1;Q213Q255Q795Q829
1;Q213Q359
1;Q213Q359Q917
1;Q213Q381
1;Q213Q390Q668
1;Q213Q391Q909
1;Q213Q410Q909
1;Q213Q531Q909
1;Q213Q628
1;Q213Q799
1;Q213Q893
3;Q213Q909
1;Q213Q913
4;Q218
1;Q218Q899
1;Q218Q900
2;Q218Q909
5;Q219
1;Q219Q248
1;Q219Q249Q909
1;Q219Q251Q709Q909
1;Q219Q258
1;Q219Q422Q909
1;Q219Q668
1;Q219Q900
3;Q219Q909
4;Q220
1;Q220Q224
1;Q220Q225Q249
2;Q220Q226Q249
1;Q220Q249
1;Q220Q253
1;Q220Q259
5;Q221
1;Q221Q228
1;Q221Q230
1;Q221Q336
1;Q223
1;Q224
1;Q224Q226
1;Q224Q226Q254
1;Q224Q233Q250
1;Q224Q260
4;Q225
1;Q225Q251
3;Q226
1;Q226Q229
1;Q226Q379Q549
1;Q228
1;Q228Q378Q662
5;Q229
1;Q229Q255
2;Q230
2;Q230Q234
1;Q231
1;Q231Q369Q447Q564Q875
3;Q233
1;Q233Q266
35;Q234
1;Q234Q246
1;Q234Q248
4;Q234Q249
1;Q234Q249Q359Q447Q699
1;Q234Q249Q447Q459Q668
2;Q234Q254
1;Q234Q258Q897
1;Q238
2;Q239
1;Q239Q248Q254
2;Q240
1;Q240Q390
1;Q240Q539Q709Q742Q790
1;Q244
2;Q245
1;Q245Q249
1;Q246
1;Q246Q249
40;Q248
1;Q248Q249Q336Q338Q391
1;Q248Q289
1;Q248Q336Q529Q602Q668
1;Q248Q336Q619
1;Q248Q390
1;Q248Q558
1;Q248Q613
1;Q248Q660Q909
1;Q248Q768Q799
3;Q248Q909
126;Q249
1;Q249Q256
1;Q249Q258
1;Q249Q262
1;Q249Q270Q390
1;Q249Q270Q893
1;Q249Q300Q564Q668
1;Q249Q336Q359Q379
1;Q249Q336Q604Q606
1;Q249Q336Q605
1;Q249Q359Q390Q423Q752
1;Q249Q359Q749
1;Q249Q369Q620Q899
1;Q249Q379
1;Q249Q392Q913
1;Q249Q423Q660Q798
1;Q249Q532Q549
1;Q249Q556
1;Q249Q560Q562
1;Q249Q613Q913
1;Q249Q639
1;Q249Q660
1;Q249Q668Q749
1;Q249Q688
2;Q249Q699
1;Q249Q699Q913Q917
1;Q249Q740Q749
1;Q249Q790
1;Q249Q792
1;Q249Q792Q897
1;Q249Q825Q828
1;Q249Q878Q900
1;Q249Q897
